JARVIS-ID,Formula,Spacegroup,Atom,Wycoff,Diag_Vxx,Diag_Vyy,Diag_Vzz,Eta,VASP_Vxx,VASP_Vxy,VASP_Vxz,VASP_Vyy,VASP_Vyz,VASP_Vzz
JVASP-34961,NaCN,59,N,b,4.4384,5.2482,-9.6867,0.083599162,4.4384,0,0,-9.6867,0,5.2482
JVASP-3498,Se4CdIn2,82,Se,g,2.9055,11.542,-14.4476,0.597780946,7.2413,5.3625,8.0096,-0.4296,-5.725,-6.8118
JVASP-3498,Se4CdIn2,82,Cd,a,0.2921,0.2922,-0.5844,0.000171116,0.1755,-0.1426,-0.2612,0.1177,-0.3197,-0.2932
JVASP-3498,Se4CdIn2,82,In,b,0.9249,0.925,-1.8499,5.41E-05,0.5558,-0.4516,-0.827,0.3725,-1.012,-0.9283
JVASP-3498,Se4CdIn2,82,In,d,-1.3917,-1.3918,2.7835,3.59E-05,-0.8366,0.6795,1.2443,-0.5603,1.5226,1.3969
JVASP-34995,LuSe2,129,Lu,c,2.2648,2.2648,-4.5296,0,2.2648,0,0,2.2648,0,-4.5296
JVASP-34995,LuSe2,129,Se,c,3.3834,3.3834,-6.7668,0,3.3834,0,0,3.3834,0,-6.7668
JVASP-34995,LuSe2,129,Se,a,9.8504,9.8504,-19.7009,0,9.8504,0,0,9.8504,0,-19.7009
JVASP-34996,Mg2Ge,194,Mg,a,0.1772,0.1774,-0.3546,0.000564016,0.1772,0,0,0.1774,0,-0.3546
JVASP-34996,Mg2Ge,194,Mg,d,-0.4132,-0.4133,0.8265,0.000120992,-0.4133,0,0,-0.4132,0,0.8265
JVASP-34996,Mg2Ge,194,Ge,c,-0.2746,-0.275,0.5495,0.000727934,-0.275,0,0,-0.2746,0,0.5495
JVASP-34997,Mg2Sn,194,Mg,a,0.2674,0.268,-0.5354,0.001120657,0.268,0,0,0.2674,0,-0.5354
JVASP-34997,Mg2Sn,194,Mg,c,-0.1595,-0.1601,0.3196,0.001877347,-0.1595,0,0,-0.1601,0,0.3196
JVASP-34997,Mg2Sn,194,Sn,d,-0.8249,-0.8253,1.6502,0.000242395,-0.8253,0,0,-0.8249,0,1.6502
JVASP-34998,Mg2Si,194,Mg,d,-0.5439,-0.5445,1.0884,0.000551268,-0.5439,0,0,-0.5445,0,1.0884
JVASP-34998,Mg2Si,194,Mg,a,0.1468,0.1473,-0.2941,0.001700102,0.1473,0,0,0.1468,0,-0.2941
JVASP-34998,Mg2Si,194,Si,c,-0.3183,-0.3183,0.6366,0,-0.3183,0,0,-0.3183,0,0.6366
JVASP-34999,MgAgSb,129,Mg,c,0.0733,0.0733,-0.1467,0,0.0733,0,0,0.0733,0,-0.1467
JVASP-34999,MgAgSb,129,Ag,a,0.826,0.826,-1.6519,0,0.826,0,0,0.826,0,-1.6519
JVASP-34999,MgAgSb,129,Sb,c,-2.7504,-2.7504,5.5008,0,-2.7504,0,0,-2.7504,0,5.5008
JVASP-35,ZnSe,216,Zn,a,-0.0001,-0.0003,0.0004,0.5,-0.0002,0.0002,0.0002,-0.0001,0.0001,0.0003
JVASP-35,ZnSe,216,Se,c,0,0.0001,-0.0001,1,-0.0001,0,0,0,0,0
JVASP-350,ZrO2,137,Zr,a,-2.8024,-2.8024,5.6048,0,-2.8024,0,0,-2.8024,0,5.6048
JVASP-350,ZrO2,137,O,d,-0.3726,-0.6646,1.0372,0.281527189,-0.6646,0,0,1.0372,0,-0.3726
JVASP-35000,MgCuGe,129,Mg,a,0.1831,0.1831,-0.3662,0,0.1831,0,0,0.1831,0,-0.3662
JVASP-35000,MgCuGe,129,Cu,c,0.6026,0.6026,-1.2051,0,0.6026,0,0,0.6026,0,-1.2051
JVASP-35000,MgCuGe,129,Ge,c,4.3897,4.3897,-8.7793,0,4.3897,0,0,4.3897,0,-8.7793
JVASP-35001,MgSc3Ru2,123,Mg,d,0.1115,0.1115,-0.2231,0,0.1115,0,0,0.1115,0,-0.2231
JVASP-35001,MgSc3Ru2,123,Sc,a,0.2526,0.2526,-0.5053,0,0.2526,0,0,0.2526,0,-0.5053
JVASP-35001,MgSc3Ru2,123,Sc,g,-1.0746,-1.0746,2.1492,0,-1.0746,0,0,-1.0746,0,2.1492
JVASP-35001,MgSc3Ru2,123,Ru,h,-1.4999,-1.4999,2.9998,0,-1.4999,0,0,-1.4999,0,2.9998
JVASP-35002,MnCuAs,129,Mn,c,1.293,1.293,-2.5859,0,1.293,0,0,1.293,0,-2.5859
JVASP-35002,MnCuAs,129,Cu,b,-0.0384,-0.0384,0.0768,0,-0.0384,0,0,-0.0384,0,0.0768
JVASP-35002,MnCuAs,129,As,c,-1.301,-1.301,2.602,0,-1.301,0,0,-1.301,0,2.602
JVASP-35003,MnGaGe,129,Mn,a,-0.0221,-0.0221,0.0442,0,-0.0221,0,0,-0.0221,0,0.0442
JVASP-35003,MnGaGe,129,Ga,c,3.0272,3.0272,-6.0545,0,3.0272,0,0,3.0272,0,-6.0545
JVASP-35003,MnGaGe,129,Ge,c,3.6077,3.6077,-7.2155,0,3.6077,0,0,3.6077,0,-7.2155
JVASP-35004,MnCoSb,129,Mn,c,-0.0052,-0.0052,0.0104,0,-0.0052,0,0,-0.0052,0,0.0104
JVASP-35004,MnCoSb,129,Co,a,1.4251,1.4251,-2.8502,0,1.4251,0,0,1.4251,0,-2.8502
JVASP-35004,MnCoSb,129,Sb,c,2.4935,2.4935,-4.9871,0,2.4935,0,0,2.4935,0,-4.9871
JVASP-35005,MnS2,58,Mn,a,0.9333,2.8519,-3.7852,0.506868858,2.8519,0,0,0.3844,1.5129,-3.2362
JVASP-35005,MnS2,58,S,g,-4.9419,-6.6478,11.5897,0.14719104,-6.6478,0,0,5.6041,7.9451,1.0438
JVASP-35006,Na2Cl,123,Na,g,0.2473,0.2473,-0.4946,0,0.2473,0,0,0.2473,0,-0.4946
JVASP-35006,Na2Cl,123,Na,b,-0.0219,-0.0219,0.0437,0,-0.0219,0,0,-0.0219,0,0.0437
JVASP-35006,Na2Cl,123,Na,c,0.1006,0.1006,-0.2011,0,0.1006,0,0,0.1006,0,-0.2011
JVASP-35006,Na2Cl,123,Cl,h,-0.4143,-0.4143,0.8286,0,-0.4143,0,0,-0.4143,0,0.8286
JVASP-35007,NbGeSb,129,Nb,c,3.4016,3.4016,-6.8032,0,3.4016,0,0,3.4016,0,-6.8032
JVASP-35007,NbGeSb,129,Ge,a,6.441,6.441,-12.882,0,6.441,0,0,6.441,0,-12.882
JVASP-35007,NbGeSb,129,Sb,c,-2.2292,-2.2292,4.4585,0,-2.2292,0,0,-2.2292,0,4.4585
JVASP-35008,NbGeAs,129,Nb,c,3.0525,3.0525,-6.105,0,3.0525,0,0,3.0525,0,-6.105
JVASP-35008,NbGeAs,129,Ge,a,5.733,5.733,-11.466,0,5.733,0,0,5.733,0,-11.466
JVASP-35008,NbGeAs,129,As,c,0.6651,0.6651,-1.3301,0,0.6651,0,0,0.6651,0,-1.3301
JVASP-35009,NdSbTe,129,Nd,c,-0.6388,-0.6388,1.2775,0,-0.6388,0,0,-0.6388,0,1.2775
JVASP-35009,NdSbTe,129,Sb,a,20.3437,20.3437,-40.6873,0,20.3437,0,0,20.3437,0,-40.6873
JVASP-35009,NdSbTe,129,Te,c,1.0766,1.0766,-2.1531,0,1.0766,0,0,1.0766,0,-2.1531
JVASP-3501,O2Na2Pt,71,O,j,2.2163,8.4676,-10.684,0.585108574,7.7814,1.4143,-2.3384,-8.2809,4.8193,0.4995
JVASP-3501,O2Na2Pt,71,Na,i,0.8967,1.2113,-2.108,0.149240987,1.142,0.3293,-0.236,-1.549,1.1219,0.407
JVASP-3501,O2Na2Pt,71,Pt,a,-1.6498,-16.1475,17.7973,0.814601091,-14.7107,-2.1319,4.896,14.1753,-7.2646,0.5354
JVASP-35010,NdSbPd,194,Nd,a,0.398,0.3988,-0.7968,0.001004016,0.3988,0,0,0.398,0,-0.7968
JVASP-35010,NdSbPd,194,Sb,c,3.8164,3.8165,-7.6329,1.31E-05,3.8165,0,0,3.8164,0,-7.6329
JVASP-35010,NdSbPd,194,Pd,d,-6.2601,-6.2603,12.5204,1.60E-05,-6.2601,0,0,-6.2603,0,12.5204
JVASP-35011,NdSe2,129,Nd,c,1.095,1.095,-2.1901,0,1.095,0,0,1.095,0,-2.1901
JVASP-35011,NdSe2,129,Se,a,10.4681,10.4681,-20.9362,0,10.4681,0,0,10.4681,0,-20.9362
JVASP-35011,NdSe2,129,Se,c,3.5097,3.5097,-7.0193,0,3.5097,0,0,3.5097,0,-7.0193
JVASP-35012,NdTeCl,129,Nd,c,1.4327,1.4327,-2.8655,0,1.4327,0,0,1.4327,0,-2.8655
JVASP-35012,NdTeCl,129,Te,c,4.5549,4.5549,-9.1097,0,4.5549,0,0,4.5549,0,-9.1097
JVASP-35012,NdTeCl,129,Cl,a,-2.5855,-2.5855,5.1709,0,-2.5855,0,0,-2.5855,0,5.1709
JVASP-35013,NdTlCd,194,Nd,a,2.1844,2.1858,-4.3702,0.000320351,2.1844,-0.0003,0,2.1858,-0.0005,-4.3702
JVASP-35013,NdTlCd,194,Tl,d,-7.3933,-7.3942,14.7876,6.09E-05,-7.3934,-0.0002,0,-7.3942,0,14.7876
JVASP-35013,NdTlCd,194,Cd,c,-3.7435,-3.7439,7.4874,5.34E-05,-3.7436,-0.0002,0,-3.7437,0,7.4874
JVASP-35014,NdZnIn,194,Nd,a,2.6488,2.6489,-5.2977,1.89E-05,2.6488,0,0,2.6489,0,-5.2977
JVASP-35014,NdZnIn,194,Zn,d,-2.8027,-2.8033,5.606,0.000107028,-2.8027,0,0,-2.8033,0,5.606
JVASP-35014,NdZnIn,194,In,c,-2.9622,-2.9622,5.9245,0,-2.9622,0,0,-2.9622,0,5.9245
JVASP-35015,NiPRh,129,Ni,a,-0.2805,-0.2805,0.5609,0,-0.2805,0,0,-0.2805,0,0.5609
JVASP-35015,NiPRh,129,P,c,1.1586,1.1586,-2.3171,0,1.1586,0,0,1.1586,0,-2.3171
JVASP-35015,NiPRh,129,Rh,c,0.8454,0.8454,-1.6907,0,0.8454,0,0,0.8454,0,-1.6907
JVASP-35016,NpSbTe,129,Np,c,-0.3788,-0.3788,0.7576,0,-0.3788,0,0,-0.3788,0,0.7576
JVASP-35016,NpSbTe,129,Sb,a,17.4745,17.4745,-34.9489,0,17.4745,0,0,17.4745,0,-34.9489
JVASP-35016,NpSbTe,129,Te,c,-0.0052,-0.0052,0.0104,0,-0.0052,0,0,-0.0052,0,0.0104
JVASP-35017,NdPbAu,194,Nd,a,0.0961,0.097,-0.1931,0.004660798,0.0961,0,0,0.097,0,-0.1931
JVASP-35017,NdPbAu,194,Pb,c,0.4986,0.4993,-0.9979,0.000701473,0.4986,0,0,0.4993,0,-0.9979
JVASP-35017,NdPbAu,194,Au,d,-8.9978,-8.9981,17.9959,1.67E-05,-8.9981,0,0,-8.9978,0,17.9959
JVASP-35018,NdGeAu,186,Nd,a,0.3285,0.33,-0.6585,0.002277904,0.3285,-0.0002,0,0.33,0.0002,-0.6585
JVASP-35018,NdGeAu,186,Ge,b,-0.0794,-0.0807,0.1601,0.008119925,-0.0807,0,0,-0.0794,-0.0002,0.1601
JVASP-35018,NdGeAu,186,Au,b,-16.441,-16.443,32.884,6.08E-05,-16.443,-0.0001,0,-16.441,0.0004,32.884
JVASP-35019,NpSeO,129,Np,c,-6.698,-6.698,13.396,0,-6.698,0,0,-6.698,0,13.396
JVASP-35019,NpSeO,129,Se,c,2.353,2.353,-4.706,0,2.353,0,0,2.353,0,-4.706
JVASP-35019,NpSeO,129,O,a,-0.0957,-0.0957,0.1914,0,-0.0957,0,0,-0.0957,0,0.1914
JVASP-35021,OsN,221,Os,c,-7.1707,-7.1707,14.3414,0,-7.1707,0,0,-7.1707,0,14.3414
JVASP-35021,OsN,221,N,d,0.9171,0.9171,-1.8342,0,0.9171,0,0,0.9171,0,-1.8342
JVASP-35022,OsC2,194,Os,d,18.8611,18.8624,-37.7235,3.45E-05,18.8624,0,0,18.8611,0,-37.7235
JVASP-35022,OsC2,194,C,e,0.948,0.948,-1.896,0,0.948,0,0,0.948,0,-1.896
JVASP-35023,OsN2,63,Os,c,-0.9148,-13.8892,14.804,0.876411781,14.804,-0.0008,0,-13.8892,0,-0.9148
JVASP-35023,OsN2,63,N,f,-1.9837,-2.5467,4.5304,0.124271587,-1.9837,0,0,-2.4566,-0.7934,4.4403
JVASP-35024,OsN2,127,Os,a,1.3237,1.3237,-2.6473,0,1.3237,0,0,1.3237,0,-2.6473
JVASP-35024,OsN2,127,N,h,-2.6339,-2.8509,5.4848,0.039563886,1.4255,4.0594,0,1.4255,0,-2.8509
JVASP-35025,PaSb2,129,Pa,c,-0.8818,-0.8818,1.7636,0,-0.8818,0,0,-0.8818,0,1.7636
JVASP-35025,PaSb2,129,Sb,c,-2.2236,-2.2236,4.4472,0,-2.2236,0,0,-2.2236,0,4.4472
JVASP-35025,PaSb2,129,Sb,a,12.6802,12.6802,-25.3604,0,12.6802,0,0,12.6802,0,-25.3604
JVASP-35026,PdO2,136,Pd,a,-0.0607,-2.56,2.6207,0.953676499,0.0303,2.5904,0,0.0303,0,-0.0607
JVASP-35026,PdO2,136,O,f,7.9943,10.1246,-18.1189,0.117573363,-3.9971,-14.1218,0,-3.9971,0,7.9943
JVASP-35027,PdCl2,58,Pd,b,6.2876,9.5488,-15.8365,0.20592934,6.2876,0,0,-12.8712,8.1537,6.5835
JVASP-35027,PdCl2,58,Cl,g,7.6547,12.2397,-19.8945,0.230465707,12.2397,0,0,-17.3706,-7.9474,5.1308
JVASP-35028,P2Pa,123,P,h,-4.5789,-4.5789,9.1579,0,-4.5789,0,0,-4.5789,0,9.1579
JVASP-35028,P2Pa,123,Pa,a,-24.8304,-24.8304,49.6609,0,-24.8304,0,0,-24.8304,0,49.6609
JVASP-35029,PrCoSi,129,Pr,c,0.1664,0.1664,-0.3329,0,0.1664,0,0,0.1664,0,-0.3329
JVASP-35029,PrCoSi,129,Co,a,1.6361,1.6361,-3.2722,0,1.6361,0,0,1.6361,0,-3.2722
JVASP-35029,PrCoSi,129,Si,c,-0.477,-0.477,0.9541,0,-0.477,0,0,-0.477,0,0.9541
JVASP-35030,PrCuSn,194,Pr,a,1.407,1.4073,-2.8143,0.000106598,1.407,0,0,1.4073,0,-2.8143
JVASP-35030,PrCuSn,194,Cu,d,-2.3762,-2.3779,4.7541,0.000357586,-2.3762,0,0,-2.3779,0,4.7541
JVASP-35030,PrCuSn,194,Sn,c,0.0564,0.0565,-0.1128,0.000886525,0.0564,0,0,0.0565,0,-0.1128
JVASP-35031,PrFeSi,129,Pr,c,1.5936,1.5936,-3.1871,0,1.5936,0,0,1.5936,0,-3.1871
JVASP-35031,PrFeSi,129,Fe,a,0.4274,0.4274,-0.8548,0,0.4274,0,0,0.4274,0,-0.8548
JVASP-35031,PrFeSi,129,Si,c,-0.4987,-0.4987,0.9973,0,-0.4987,0,0,-0.4987,0,0.9973
JVASP-35032,PrPbAu,194,Pr,a,-0.0307,-0.0311,0.0618,0.006472492,-0.0307,0,0,-0.0311,0,0.0618
JVASP-35032,PrPbAu,194,Pb,c,2.4592,2.4594,-4.9187,4.07E-05,2.4594,0,0,2.4592,0,-4.9187
JVASP-35032,PrPbAu,194,Au,d,-9.6615,-9.6617,19.3231,1.04E-05,-9.6615,0,0,-9.6617,0,19.3231
JVASP-35033,PrSbPd,194,Pr,a,0.433,0.4337,-0.8667,0.000807661,0.433,0,0,0.4337,0,-0.8667
JVASP-35033,PrSbPd,194,Sb,c,3.8962,3.8962,-7.7924,0,3.8962,0,0,3.8962,0,-7.7924
JVASP-35033,PrSbPd,194,Pd,d,-6.4569,-6.457,12.9138,7.74E-06,-6.457,0,0,-6.4569,0,12.9138
JVASP-35034,PrCuPb,194,Pr,a,1.1491,1.1495,-2.2987,0.000174011,1.1491,0,0,1.1495,0,-2.2987
JVASP-35034,PrCuPb,194,Cu,c,-1.7266,-1.727,3.4536,0.000115821,-1.727,0,0,-1.7266,0,3.4536
JVASP-35034,PrCuPb,194,Pb,d,-0.5671,-0.5674,1.1344,0.000264457,-0.5674,0,0,-0.5671,0,1.1344
JVASP-35035,PrSbPt,186,Pr,a,-0.0156,-0.0158,0.0315,0.006349206,-0.0156,0,0,-0.0158,0,0.0315
JVASP-35035,PrSbPt,186,Sb,b,3.2315,3.2316,-6.4631,1.55E-05,3.2316,0,0,3.2315,0,-6.4631
JVASP-35035,PrSbPt,186,Pt,b,-16.5383,-16.5384,33.0768,3.02E-06,-16.5383,0,0,-16.5384,0,33.0768
JVASP-35036,PrSbTe,129,Pr,c,-0.7527,-0.7527,1.5054,0,-0.7527,0,0,-0.7527,0,1.5054
JVASP-35036,PrSbTe,129,Sb,a,20.5566,20.5566,-41.1133,0,20.5566,0,0,20.5566,0,-41.1133
JVASP-35036,PrSbTe,129,Te,c,1.059,1.059,-2.118,0,1.059,0,0,1.059,0,-2.118
JVASP-35037,PrSe2,129,Pr,c,0.9927,0.9927,-1.9855,0,0.9927,0,0,0.9927,0,-1.9855
JVASP-35037,PrSe2,129,Se,c,3.4852,3.4852,-6.9704,0,3.4852,0,0,3.4852,0,-6.9704
JVASP-35037,PrSe2,129,Se,a,10.5733,10.5733,-21.1467,0,10.5733,0,0,10.5733,0,-21.1467
JVASP-35038,PrTeCl,129,Pr,c,1.3634,1.3634,-2.7269,0,1.3634,0,0,1.3634,0,-2.7269
JVASP-35038,PrTeCl,129,Te,c,4.6449,4.6449,-9.2897,0,4.6449,0,0,4.6449,0,-9.2897
JVASP-35038,PrTeCl,129,Cl,a,-2.5436,-2.5436,5.0873,0,-2.5436,0,0,-2.5436,0,5.0873
JVASP-35039,PrTlCd,194,Pr,a,1.8991,1.9049,-3.804,0.001524711,1.8991,0.0001,0,1.9049,0.0006,-3.804
JVASP-35039,PrTlCd,194,Tl,d,-7.2248,-7.2296,14.4544,0.000332079,-7.2296,0.0001,0,-7.2248,0,14.4544
JVASP-35039,PrTlCd,194,Cd,c,-3.8181,-3.8186,7.6367,6.55E-05,-3.8181,-0.0001,0,-3.8186,0,7.6367
JVASP-3504,NaInTe2,140,Na,a,-0.0822,-0.0826,0.1648,0.002427184,-0.0435,0.0735,-0.0515,0.0577,-0.0979,-0.0141
JVASP-3504,NaInTe2,140,In,b,0.9321,0.9322,-1.8643,5.36E-05,0.4944,-0.8336,0.5811,-0.6553,1.1065,0.1608
JVASP-3504,NaInTe2,140,Te,h,13.1631,22.483,-35.6461,0.261456373,-23.6353,22.8701,-1.9367,7.9017,-3.6876,15.7336
JVASP-35040,PrZnGa,194,Pr,a,1.6101,1.6107,-3.2208,0.000186289,1.6107,0,0,1.6101,0,-3.2208
JVASP-35040,PrZnGa,194,Zn,c,-3.6018,-3.6024,7.2042,8.33E-05,-3.6018,0,0,-3.6024,0,7.2042
JVASP-35040,PrZnGa,194,Ga,d,-1.1546,-1.1553,2.3099,0.000303043,-1.1546,0,0,-1.1553,0,2.3099
JVASP-35041,PtN2,194,Pt,d,-0.9348,-0.9352,1.87,0.000213904,-0.9352,0,0,-0.9348,0,1.87
JVASP-35041,PtN2,194,N,e,1.0869,1.0869,-2.1738,0,1.0869,0,0,1.0869,0,-2.1738
JVASP-35042,Re2N,194,Re,f,3.4565,3.4577,-6.9142,0.000173556,3.4565,0,0,3.4577,0,-6.9142
JVASP-35042,Re2N,194,N,d,-0.9172,-0.9172,1.8344,0,-0.9172,0,0,-0.9172,0,1.8344
JVASP-35043,RbMnBi,129,Rb,c,-0.0916,-0.0916,0.1832,0,-0.0916,0,0,-0.0916,0,0.1832
JVASP-35043,RbMnBi,129,Mn,a,-1.5553,-1.5553,3.1107,0,-1.5553,0,0,-1.5553,0,3.1107
JVASP-35043,RbMnBi,129,Bi,c,1.8096,1.8096,-3.6193,0,1.8096,0,0,1.8096,0,-3.6193
JVASP-35044,PrZnIn,194,Pr,a,2.3815,2.382,-4.7635,0.000104965,2.382,0,0,2.3815,-0.0048,-4.7635
JVASP-35044,PrZnIn,194,Zn,d,-2.8772,-2.8789,5.7561,0.000295339,-2.8773,0.0002,0,-2.8788,0,5.7561
JVASP-35044,PrZnIn,194,In,c,-2.8089,-2.8109,5.6199,0.000355878,-2.8109,0,0,-2.8089,0,5.6199
JVASP-35047,ReC2,194,Re,c,-13.0172,-13.0245,26.0417,0.00028032,-13.0244,0.0009,0,-13.0173,0,26.0417
JVASP-35047,ReC2,194,C,f,-0.8214,-0.8218,1.6433,0.000243413,-0.8214,0,0,-0.8218,-0.0005,1.6433
JVASP-35048,ReN,221,Re,c,-8.8329,-8.8329,17.6658,0,-8.8329,0,0,-8.8329,0,17.6658
JVASP-35048,ReN,221,N,d,0.0972,0.0972,-0.1944,0,0.0972,0,0,0.0972,0,-0.1944
JVASP-35049,ReC2,194,Re,d,11.7634,11.7666,-23.53,0.000135997,11.7634,0,0,11.7666,0,-23.53
JVASP-35049,ReC2,194,C,e,1.3412,1.3412,-2.6823,0,1.3412,0,0,1.3412,0,-2.6823
JVASP-35050,ReN2,127,Re,b,0.7634,0.7634,-1.5268,0,0.7634,0,0,0.7634,0,-1.5268
JVASP-35050,ReN2,127,N,g,-3.1171,-3.3576,6.4747,0.037144578,1.6788,4.7959,0,1.6788,0,-3.3576
JVASP-35051,ReN2,11,Re,e,-0.8057,-9.2228,10.0286,0.839309575,10.0286,0,0,-7.9264,-3.0383,-2.1021
JVASP-35051,ReN2,11,N,e,-2.0966,-3.7378,5.8344,0.281297134,-3.7378,0,0,4.3436,3.0986,-0.6058
JVASP-35053,ReN2,7,Re,a,-8.7422,-13.1338,21.876,0.20074968,-10.2137,3.1211,1.6492,20.6951,-5.4817,-10.4813
JVASP-35053,ReN2,7,N,a,1.3054,1.4665,-2.7719,0.05811898,0.2739,1.2455,1.4057,-0.0831,-1.4774,-0.1907
JVASP-35054,RuN2,127,Ru,a,-1.2442,-1.2442,2.4885,0,-1.2442,0,0,-1.2442,0,2.4885
JVASP-35054,RuN2,127,N,h,-0.9493,-2.1893,3.1386,0.395080609,0.4747,2.664,0,0.4747,0,-0.9493
JVASP-35055,ReN2,194,Re,d,6.5004,6.5026,-13.003,0.000169192,6.5004,0,0,6.5026,0,-13.003
JVASP-35055,ReN2,194,N,e,-3.1154,-3.1154,6.2308,0,-3.1154,0,0,-3.1154,0,6.2308
JVASP-35056,CaSnHg,194,Ca,a,-0.2201,-0.2201,0.4403,0,-0.2201,0,0,-0.2201,0,0.4403
JVASP-35056,CaSnHg,194,Sn,c,4.6918,4.6922,-9.3839,4.26E-05,4.6918,0,0,4.6922,0,-9.3839
JVASP-35056,CaSnHg,194,Hg,d,-13.6043,-13.6044,27.2087,3.68E-06,-13.6044,0,0,-13.6043,0,27.2087
JVASP-35057,KMgAs,129,K,c,-0.0204,-0.0204,0.0407,0,-0.0204,0,0,-0.0204,0,0.0407
JVASP-35057,KMgAs,129,Mg,a,-0.248,-0.248,0.4959,0,-0.248,0,0,-0.248,0,0.4959
JVASP-35057,KMgAs,129,As,c,-0.4404,-0.4404,0.8808,0,-0.4404,0,0,-0.4404,0,0.8808
JVASP-35059,PaP2,129,Pa,c,-3.3043,-3.3043,6.6086,0,-3.3043,0,0,-3.3043,0,6.6086
JVASP-35059,PaP2,129,P,c,-0.7817,-0.7817,1.5635,0,-0.7817,0,0,-0.7817,0,1.5635
JVASP-35059,PaP2,129,P,a,4.8292,4.8292,-9.6585,0,4.8292,0,0,4.8292,0,-9.6585
JVASP-35060,PrGeAu,186,Pr,a,0.3525,0.3584,-0.7109,0.008299339,0.3584,-0.0002,0,0.3525,-0.0006,-0.7109
JVASP-35060,PrGeAu,186,Ge,b,0.449,0.4537,-0.9027,0.005206602,0.4537,0,0,0.449,0.0015,-0.9027
JVASP-35060,PrGeAu,186,Au,b,-17.3793,-17.387,34.7664,0.000221478,-17.3793,-0.0001,0,-17.387,-0.0016,34.7664
JVASP-35061,SiC2,131,Si,e,0.1601,0.1601,-0.3202,0,0.1601,0,0,0.1601,0,-0.3202
JVASP-35061,SiC2,131,C,i,-1.5165,-2.5253,4.0418,0.249591766,4.0418,0,0,-1.5165,0,-2.5253
JVASP-35062,SmFeSi,129,Sm,c,1.9176,1.9176,-3.8351,0,1.9176,0,0,1.9176,0,-3.8351
JVASP-35062,SmFeSi,129,Fe,a,0.361,0.361,-0.722,0,0.361,0,0,0.361,0,-0.722
JVASP-35062,SmFeSi,129,Si,c,-0.446,-0.446,0.892,0,-0.446,0,0,-0.446,0,0.892
JVASP-35063,SmGeAu,186,Sm,a,0.2726,0.2726,-0.5452,0,0.2726,0,0,0.2726,0,-0.5452
JVASP-35063,SmGeAu,186,Ge,b,-1.0182,-1.0184,2.0367,9.82E-05,-1.0182,0,0,-1.0184,0,2.0367
JVASP-35063,SmGeAu,186,Au,b,-13.605,-13.605,27.21,0,-13.605,0,0,-13.605,0,27.21
JVASP-35064,SmMnSi,129,Sm,c,1.1223,1.1223,-2.2446,0,1.1223,0,0,1.1223,0,-2.2446
JVASP-35064,SmMnSi,129,Mn,a,0.4057,0.4057,-0.8115,0,0.4057,0,0,0.4057,0,-0.8115
JVASP-35064,SmMnSi,129,Si,c,-0.2577,-0.2577,0.5155,0,-0.2577,0,0,-0.2577,0,0.5155
JVASP-35065,SmSbPd,194,Sm,a,0.3076,0.3077,-0.6153,0.000162522,0.3076,0,0,0.3077,0,-0.6153
JVASP-35065,SmSbPd,194,Sb,c,3.6665,3.6665,-7.333,0,3.6665,0,0,3.6665,0,-7.333
JVASP-35065,SmSbPd,194,Pd,d,-5.9381,-5.9381,11.8762,0,-5.9381,0,0,-5.9381,0,11.8762
JVASP-35066,CaSnHg,186,Ca,a,-0.1489,-0.1491,0.298,0.000671141,-0.1491,0,0,-0.1489,0,0.298
JVASP-35066,CaSnHg,186,Sn,b,-1.9093,-1.9097,3.819,0.000104739,-1.9093,0,0,-1.9097,0,3.819
JVASP-35066,CaSnHg,186,Hg,b,-4.9172,-4.9174,9.8346,2.03E-05,-4.9172,0,0,-4.9174,0,9.8346
JVASP-35067,KMgBi,129,K,c,-0.1585,-0.1585,0.3169,0,-0.1585,0,0,-0.1585,0,0.3169
JVASP-35067,KMgBi,129,Mg,a,-0.0269,-0.0269,0.0538,0,-0.0269,0,0,-0.0269,0,0.0538
JVASP-35067,KMgBi,129,Bi,c,-2.6256,-2.6256,5.2512,0,-2.6256,0,0,-2.6256,0,5.2512
JVASP-35069,SmCoSi,129,Sm,c,0.3232,0.3232,-0.6464,0,0.3232,0,0,0.3232,0,-0.6464
JVASP-35069,SmCoSi,129,Co,a,1.5483,1.5483,-3.0965,0,1.5483,0,0,1.5483,0,-3.0965
JVASP-35069,SmCoSi,129,Si,c,-0.3561,-0.3561,0.7123,0,-0.3561,0,0,-0.3561,0,0.7123
JVASP-3507,ZnSe4In2,82,Zn,a,0.3008,0.301,-0.6017,0.000332392,0.1804,-0.1475,-0.2692,0.1201,-0.3298,-0.3004
JVASP-3507,ZnSe4In2,82,Se,g,5.227,11.5919,-16.8188,0.378439603,-12.6312,-2.672,-9.6892,5.8317,1.1695,6.7995
JVASP-3507,ZnSe4In2,82,In,b,-0.0408,-0.0409,0.0817,0.00122399,-0.0245,0.0201,0.0366,-0.0164,0.0447,0.0408
JVASP-3507,ZnSe4In2,82,In,d,-0.549,-0.5491,1.0981,9.11E-05,-0.3294,0.2691,0.4911,-0.2196,0.6014,0.549
JVASP-35070,SmGeRu,129,Sm,c,2.6867,2.6867,-5.3735,0,2.6867,0,0,2.6867,0,-5.3735
JVASP-35070,SmGeRu,129,Ge,c,0.6692,0.6692,-1.3383,0,0.6692,0,0,0.6692,0,-1.3383
