jid,site_idx,element,frob_norm,cartesian_max,principal_max,difference,strict_underestimation,tol_filtered_underestimation,ratio
JVASP-13931,9,Cl,75.83195042988147,46.279,55.99078966630888,9.711789666308874,True,True,1.209853057894701
JVASP-13993,0,Ho,55.95002017872737,45.683,45.683,0.0,False,False,1.0
JVASP-13993,1,Si,21.505703445055378,17.559333333333335,17.559333333333335,0.0,False,False,1.0
JVASP-13993,2,Si,21.505703445055378,17.559333333333335,17.559333333333335,0.0,False,False,1.0
JVASP-14006,0,Li,0.3796709101313926,0.31,0.31,0.0,False,False,1.0
JVASP-14006,1,Li,0.3796709101313926,0.31,0.31,0.0,False,False,1.0
JVASP-14006,2,Li,0.008164965809277261,0.006666666666666667,0.006666666666666667,0.0,False,False,1.0
JVASP-14006,3,Li,0.008164965809277261,0.006666666666666667,0.006666666666666667,0.0,False,False,1.0
JVASP-14006,4,Nd,43.559276095913255,35.566,35.566,0.0,False,False,1.0
JVASP-14006,5,Nd,43.559276095913255,35.566,35.566,0.0,False,False,1.0
JVASP-14006,6,Sb,66.72981606948026,54.48466666666667,54.48466666666667,0.0,False,False,1.0
JVASP-14006,7,Sb,66.72981606948026,54.48466666666667,54.48466666666667,0.0,False,False,1.0
JVASP-14006,8,Sb,223.32732831877072,182.346,182.346,0.0,False,False,1.0
JVASP-14006,9,Sb,223.32732831877072,182.346,182.346,0.0,False,False,1.0
JVASP-14074,0,Li,0.8793679548402932,0.718,0.718,0.0,False,False,1.0
JVASP-14074,1,Mn,48.57705583915106,39.663,39.663,0.0,False,False,1.0
JVASP-14074,2,Se,29.94991108500992,24.454,24.454,0.0,False,False,1.0
JVASP-14074,3,Se,63.8994306756067,52.17366666666667,52.17366666666667,0.0,False,False,1.0
JVASP-14085,0,La,0.2139221042030642,0.17466666666666666,0.17466666666666666,0.0,False,False,1.0
JVASP-14085,1,Ag,0.06368673331236263,0.052,0.052,0.0,False,False,1.0
JVASP-14086,0,Zr,55.81815604860722,45.57533333333333,45.57533333333333,0.0,False,False,1.0
JVASP-14086,1,Zr,55.81774787645951,45.575,45.575,0.0,False,False,1.0
JVASP-14086,2,Zr,55.81815604860722,45.57533333333333,45.57533333333333,0.0,False,False,1.0
JVASP-14086,3,Zr,55.81815604860722,45.57533333333333,45.57533333333333,0.0,False,False,1.0
JVASP-14086,4,In,331.549459396332,270.709,270.709,0.0,False,False,1.0
JVASP-14086,5,In,331.549459396332,270.709,270.709,0.0,False,False,1.0
JVASP-14086,6,C,3.0300188118227913,2.474,2.474,0.0,False,False,1.0
JVASP-14086,7,C,3.0300188118227913,2.474,2.474,0.0,False,False,1.0
JVASP-14087,0,Si,27.426042854678588,14.308666666666666,22.393270215875702,8.084603549209037,True,True,1.5650144585478991
JVASP-14087,1,Si,27.426042854678588,14.308666666666666,22.393270215875702,8.084603549209037,True,True,1.5650144585478991
JVASP-14087,2,Fe,13.101146056738699,6.835,10.697040767319704,3.862040767319704,True,True,1.5650388832947628
JVASP-14087,3,Fe,13.101146056738699,6.835,10.697040767319704,3.862040767319704,True,True,1.5650388832947628
JVASP-14087,4,Pu,240.86845807203568,125.671,196.6682724228654,70.99727242286541,True,True,1.5649455516616038
JVASP-14095,0,Yb,96.91988103927216,70.22933333333333,70.22933333333333,0.0,False,False,1.0
JVASP-14095,1,Yb,96.91988103927216,70.22933333333333,70.22933333333333,0.0,False,False,1.0
JVASP-14095,2,Yb,96.91988103927216,70.22933333333333,70.22933333333333,0.0,False,False,1.0
JVASP-14095,3,Yb,96.91988103927216,70.22933333333333,70.22933333333333,0.0,False,False,1.0
JVASP-14095,4,In,114.02374752655693,93.1,93.1,0.0,False,False,1.0
JVASP-14095,5,In,114.02374752655693,93.1,93.1,0.0,False,False,1.0
JVASP-14095,6,Pd,90.64549443849926,74.006,74.006,0.0,False,False,1.0
JVASP-14095,7,Pd,90.64549443849926,74.006,74.006,0.0,False,False,1.0
JVASP-14095,8,Pd,90.64549443849926,74.006,74.006,0.0,False,False,1.0
JVASP-14095,9,Pd,90.64549443849926,74.006,74.006,0.0,False,False,1.0
JVASP-14174,0,Cr,12.229077724832727,9.985,9.985,0.0,False,False,1.0
JVASP-14174,1,Cr,12.229077724832727,9.985,9.985,0.0,False,False,1.0
JVASP-14174,2,Cr,12.229077724832727,9.985,9.985,0.0,False,False,1.0
JVASP-14174,3,Cr,12.229077724832727,9.985,9.985,0.0,False,False,1.0
JVASP-14174,4,Ga,155.83245495296114,127.23666666666666,127.23666666666666,0.0,False,False,1.0
JVASP-14174,5,Ga,155.83245495296114,127.23666666666666,127.23666666666666,0.0,False,False,1.0
JVASP-14174,6,N,6.023295277503835,4.918,4.918,0.0,False,False,1.0
JVASP-14174,7,N,6.023295277503835,4.918,4.918,0.0,False,False,1.0
JVASP-14176,0,Ti,0.33313060501851227,0.272,0.272,0.0,False,False,1.0
JVASP-14176,1,Cu,0.4572380853195266,0.37333333333333335,0.37333333333333335,0.0,False,False,1.0
JVASP-14185,0,Ba,128.6043352379693,105.005,105.005,0.0,False,False,1.0
JVASP-14185,1,Ag,88.1412141849657,71.967,71.967,0.0,False,False,1.0
JVASP-14185,2,Ag,88.1412141849657,71.967,71.967,0.0,False,False,1.0
JVASP-14185,3,Ag,114.56720224683271,67.977,90.06339221079793,22.086392210797925,True,True,1.324909781408387
JVASP-14185,4,Ag,114.5651671669884,90.062,90.062,0.0,False,False,1.0
JVASP-14185,5,Ag,114.56720224683271,67.977,90.06339221079793,22.086392210797925,True,True,1.324909781408387
JVASP-14200,0,Np,70.7976020356622,57.806,57.806,0.0,False,False,1.0
JVASP-14200,1,Np,70.7976020356622,57.806,57.806,0.0,False,False,1.0
JVASP-14200,2,Co,10.073118318905355,8.224666666666666,8.224666666666666,0.0,False,False,1.0
JVASP-14200,3,Co,10.073118318905355,8.224666666666666,8.224666666666666,0.0,False,False,1.0
JVASP-14200,4,Co,10.073118318905355,8.224666666666666,8.224666666666666,0.0,False,False,1.0
JVASP-14200,5,Co,10.073118318905355,8.224666666666666,8.224666666666666,0.0,False,False,1.0
JVASP-14200,6,Ge,94.26453026810597,76.96666666666667,76.96666666666667,0.0,False,False,1.0
JVASP-14200,7,Ge,94.26453026810597,76.96666666666667,76.96666666666667,0.0,False,False,1.0
JVASP-14200,8,Ge,94.26453026810597,76.96666666666667,76.96666666666667,0.0,False,False,1.0
JVASP-14200,9,Ge,94.26453026810597,76.96666666666667,76.96666666666667,0.0,False,False,1.0
JVASP-14218,0,Nb,33.02075475616308,26.961333333333332,26.961333333333332,0.0,False,False,1.0
JVASP-14218,1,Hg,356.2096973750153,290.844,290.844,0.0,False,False,1.0
JVASP-14218,2,Hg,383.5268152354757,313.14833333333337,313.14833333333337,0.0,False,False,1.0
JVASP-14218,3,Hg,383.5268152354757,313.14833333333337,313.14833333333337,0.0,False,False,1.0
JVASP-14218,4,F,47.51509288636612,22.898,38.48249157054735,15.584491570547353,True,True,1.6806049249081734
JVASP-14218,5,F,47.51509288636612,22.898,38.48249157054735,15.584491570547353,True,True,1.6806049249081734
JVASP-14218,6,F,47.51866237595499,26.44,38.48492009265674,12.044920092656742,True,True,1.4555567357283186
JVASP-14218,7,F,47.51509288636612,22.898,38.48249157054735,15.584491570547353,True,True,1.6806049249081734
JVASP-14218,8,F,47.51509288636612,22.898,38.48249157054735,15.584491570547353,True,True,1.6806049249081734
JVASP-14218,9,F,47.51866237595499,26.44,38.48492009265674,12.044920092656742,True,True,1.4555567357283186
JVASP-14268,0,Yb,78.19962221562625,48.643,63.824666666666666,15.181666666666665,True,True,1.3121038313152287
JVASP-14268,1,Yb,78.19962221562625,48.643,63.824666666666666,15.181666666666665,True,True,1.3121038313152287
JVASP-14268,2,Yb,78.19962221562625,48.643,63.824666666666666,15.181666666666665,True,True,1.3121038313152287
JVASP-14268,3,Yb,78.19962221562625,48.643,63.824666666666666,15.181666666666665,True,True,1.3121038313152287
JVASP-14268,4,Al,8.237634004979828,6.726,6.726,0.0,False,False,1.0
JVASP-14268,5,Al,8.237634004979828,6.726,6.726,0.0,False,False,1.0
JVASP-14268,6,Si,53.07560741056102,43.23,43.23,0.0,False,False,1.0
JVASP-14268,7,Si,53.07560741056102,43.23,43.23,0.0,False,False,1.0
JVASP-14268,8,Si,53.07560741056102,43.23,43.23,0.0,False,False,1.0
JVASP-14268,9,Si,53.07560741056102,43.23,43.23,0.0,False,False,1.0
JVASP-14271,0,Ge,79.33696637759728,44.345,61.115014641109326,16.770014641109327,True,True,1.37817148812965
JVASP-14271,1,Ge,102.6311292055193,70.574,77.05685438518717,6.482854385187167,True,True,1.0918589620141577
JVASP-14271,2,Ge,79.33696637759728,44.345,61.115014641109326,16.770014641109327,True,True,1.37817148812965
JVASP-14271,3,Ge,102.6311292055193,70.574,77.05685438518717,6.482854385187167,True,True,1.0918589620141577
JVASP-14271,4,Yb,65.90281611585351,48.353,51.69709610795327,3.34409610795327,True,True,1.0691600543493325
JVASP-14271,5,Yb,84.45617413783316,66.883,67.33694026735017,0.4539402673501769,True,True,1.0067870799358607
JVASP-14271,6,Yb,65.90281611585351,48.353,51.69709610795327,3.34409610795327,True,True,1.0691600543493325
JVASP-14271,7,Yb,84.45617413783316,66.883,67.33694026735017,0.4539402673501769,True,True,1.0067870799358607
JVASP-14271,8,Ir,188.94891564123884,128.629,140.21851058436113,11.589510584361136,True,True,1.0901002929694015
JVASP-14271,9,Ir,188.94891564123884,128.629,140.21851058436113,11.589510584361136,True,True,1.0901002929694015
JVASP-14272,0,Yb,34.79470937752845,21.489666666666665,28.40976093683645,6.920094270169784,True,True,1.3220196188944975
JVASP-14272,1,Au,81.22899563579497,47.912,59.773256508985,11.861256508985,True,True,1.2475633767946444
JVASP-14272,2,Au,81.22899563579497,47.912,59.773256508985,11.861256508985,True,True,1.2475633767946444
JVASP-14272,3,Au,81.22689891901574,52.909,59.771735375642976,6.862735375642977,True,True,1.1297082797944202
JVASP-14272,4,Au,81.22689891901574,52.909,59.771735375642976,6.862735375642977,True,True,1.1297082797944202
JVASP-14279,0,Mn,0.5168423357272506,0.422,0.422,0.0,False,False,1.0
JVASP-14279,1,Mn,0.5168423357272506,0.422,0.422,0.0,False,False,1.0
JVASP-14279,2,Mn,84.36369272777635,68.88266666666667,68.88266666666667,0.0,False,False,1.0
JVASP-14279,3,Mn,0.5168423357272506,0.422,0.422,0.0,False,False,1.0
JVASP-14279,4,Mn,0.5168423357272506,0.422,0.422,0.0,False,False,1.0
JVASP-14279,5,Mn,84.36369272777635,68.88266666666667,68.88266666666667,0.0,False,False,1.0
JVASP-14279,6,N,12.786336457328188,10.44,10.44,0.0,False,False,1.0
JVASP-14279,7,N,12.786336457328188,10.44,10.44,0.0,False,False,1.0
JVASP-14279,8,N,12.786336457328188,10.44,10.44,0.0,False,False,1.0
JVASP-14279,9,N,12.786336457328188,10.44,10.44,0.0,False,False,1.0
JVASP-14286,0,Ti,0.28660425677229573,0.234,0.234,0.0,False,False,1.0
JVASP-14286,1,Ti,0.28660425677229573,0.234,0.234,0.0,False,False,1.0
JVASP-14286,2,Ti,7.092906362462899,5.791333333333333,5.791333333333333,0.0,False,False,1.0
JVASP-14286,3,P,22.389152745619175,18.280666666666665,18.280666666666665,0.0,False,False,1.0
JVASP-14286,4,O,13.736738550325546,11.216,11.216,0.0,False,False,1.0
JVASP-14286,5,O,13.736738550325546,11.216,11.216,0.0,False,False,1.0
JVASP-14298,0,S,29.946950239826872,22.327333333333335,24.451013795904363,2.123680462571027,True,True,1.095115723443807
JVASP-14298,1,S,29.946531017799042,22.327,24.45067131191352,2.123671311913519,True,True,1.0951167336370098
JVASP-14298,2,Sm,226.9542290330806,169.252,185.3068520694979,16.054852069497883,True,True,1.0948576800835315
JVASP-14298,3,Sm,226.9540068560148,169.252,185.30666881647966,16.054668816479648,True,True,1.09485659736062
JVASP-14305,0,Np,108.42196973860972,73.944,79.125,5.180999999999997,True,True,1.0700665368386888
JVASP-14305,1,Np,108.42196973860972,73.944,79.125,5.180999999999997,True,True,1.0700665368386888
JVASP-14305,2,Np,108.42196973860972,73.944,79.125,5.180999999999997,True,True,1.0700665368386888
JVASP-14305,3,Np,108.42196973860972,73.944,79.125,5.180999999999997,True,True,1.0700665368386888
JVASP-14305,4,In,62.569765989653504,51.088,51.088,0.0,False,False,1.0
JVASP-14305,5,In,62.569765989653504,51.088,51.088,0.0,False,False,1.0
JVASP-14305,6,Ni,51.51630268824294,39.48733333333333,39.48733333333333,0.0,False,False,1.0
JVASP-14305,7,Ni,51.51630268824294,39.48733333333333,39.48733333333333,0.0,False,False,1.0
JVASP-14305,8,Ni,51.51630268824294,39.48733333333333,39.48733333333333,0.0,False,False,1.0
JVASP-14305,9,Ni,51.51630268824294,39.48733333333333,39.48733333333333,0.0,False,False,1.0
JVASP-14306,0,Na,9.11291833973435,7.440666666666667,7.440666666666667,0.0,False,False,1.0
JVASP-14306,1,Na,9.11291833973435,7.440666666666667,7.440666666666667,0.0,False,False,1.0
JVASP-14306,2,Mn,13.07700924013846,10.677333333333333,10.677333333333333,0.0,False,False,1.0
JVASP-14306,3,Mn,13.07700924013846,10.677333333333333,10.677333333333333,0.0,False,False,1.0
JVASP-14306,4,P,7.70527823421495,6.291333333333333,6.291333333333333,0.0,False,False,1.0
JVASP-14306,5,P,7.70527823421495,6.291333333333333,6.291333333333333,0.0,False,False,1.0
JVASP-14308,0,Cu,6.251383206939085,2.792,5.104231495523601,2.3122314955236014,True,True,1.8281631430958458
JVASP-14308,1,In,29.221694041699,13.057,23.859413260474476,10.802413260474475,True,True,1.827327353946119
JVASP-14308,2,Te,101.58002917896805,58.064,82.45495060961167,24.39095060961167,True,True,1.4200701055664726
JVASP-14308,3,Te,101.57964066681866,43.933,82.4546575109142,38.5216575109142,True,True,1.8768273851299524
JVASP-14308,4,Te,101.58020103346911,59.801,82.4551363932256,22.6541363932256,True,True,1.378825377388766
JVASP-14308,5,Te,101.57860076807515,52.855,82.4537863178735,29.598786317873497,True,True,1.5599997411384636
JVASP-14308,6,Ta,135.5139315494905,60.549,110.64666172429179,50.09766172429179,True,True,1.8273904065185518
JVASP-14308,7,Ta,135.5139315494905,60.549,110.64666172429179,50.09766172429179,True,True,1.8273904065185518
JVASP-14309,0,Cd,9.075359607200147,7.41,7.41,0.0,False,False,1.0
JVASP-14309,1,In,12.938613243569291,10.564333333333334,10.564333333333334,0.0,False,False,1.0
JVASP-14309,2,S,37.600892303241956,30.701,30.701,0.0,False,False,1.0
JVASP-14309,3,S,37.600892303241956,30.701,30.701,0.0,False,False,1.0
JVASP-14310,0,Pu,168.62720485734206,113.745,134.3943693784717,20.649369378471704,True,True,1.1815408974326054
JVASP-14310,1,Pu,168.62720485734206,113.745,134.3943693784717,20.649369378471704,True,True,1.1815408974326054
JVASP-14310,2,Pu,168.62720485734206,113.745,134.3943693784717,20.649369378471704,True,True,1.1815408974326054
JVASP-14310,3,Pu,168.62720485734206,113.745,134.3943693784717,20.649369378471704,True,True,1.1815408974326054
JVASP-14310,4,Si,40.91796993986872,26.769,31.089650626434107,4.320650626434109,True,True,1.1614050067777695
JVASP-14310,5,Si,40.91796993986872,26.769,31.089650626434107,4.320650626434109,True,True,1.1614050067777695
JVASP-14310,6,Si,40.91796993986872,26.769,31.089650626434107,4.320650626434109,True,True,1.1614050067777695
JVASP-14310,7,Si,40.91796993986872,26.769,31.089650626434107,4.320650626434109,True,True,1.1614050067777695
JVASP-14312,0,Sr,53.16535837052795,43.40933333333333,43.40933333333333,0.0,False,False,1.0
JVASP-14312,1,Sr,53.16535837052795,43.40933333333333,43.40933333333333,0.0,False,False,1.0
JVASP-14312,2,Mn,26.359775618670703,21.522666666666666,21.522666666666666,0.0,False,False,1.0
JVASP-14312,3,Mn,26.359775618670703,21.522666666666666,21.522666666666666,0.0,False,False,1.0
JVASP-14312,4,Mn,26.359775618670703,21.522666666666666,21.522666666666666,0.0,False,False,1.0
JVASP-14312,5,Mn,26.359775618670703,21.522666666666666,21.522666666666666,0.0,False,False,1.0
JVASP-14312,6,Ge,110.79042106608314,90.46,90.46,0.0,False,False,1.0
JVASP-14312,7,Ge,110.79042106608314,90.46,90.46,0.0,False,False,1.0
JVASP-14312,8,Ge,110.79042106608314,90.46,90.46,0.0,False,False,1.0
JVASP-14312,9,Ge,110.79042106608314,90.46,90.46,0.0,False,False,1.0
JVASP-14316,0,Ag,23.766368001863473,19.318,19.318,0.0,False,False,1.0
JVASP-14316,1,Ag,11.410075898082361,8.384,8.384,0.0,False,False,1.0
JVASP-14316,2,Ag,40.63311724033324,31.716666666666665,31.716666666666665,0.0,False,False,1.0
JVASP-14316,3,Sb,102.15724488258286,74.399,74.399,0.0,False,False,1.0
JVASP-1432,0,O,31.557479430398114,21.513,25.766574055705764,4.253574055705762,True,True,1.1977211014598503
JVASP-1432,1,O,31.557479430398114,21.513,25.766574055705764,4.253574055705762,True,True,1.1977211014598503
JVASP-1432,2,Na,0.013190905958272917,0.009,0.01076519394037856,0.0017651939403785614,True,True,1.1961326600420623
JVASP-1432,3,Tl,84.71609754153378,57.75233333333333,69.17040399193837,11.41807065860504,True,True,1.1977075210572452
JVASP-14332,0,Mn,21.781445131120204,14.092,15.671333015756154,1.5793330157561538,True,True,1.1120730212713705
JVASP-14332,1,Mn,21.781445131120204,14.092,15.671333015756154,1.5793330157561538,True,True,1.1120730212713705
JVASP-14332,2,Mn,21.807107755653124,16.126666666666665,17.26001721761744,1.133350550950773,True,True,1.07027804160505
JVASP-14332,3,Mn,21.807107755653124,16.126666666666665,17.26001721761744,1.133350550950773,True,True,1.07027804160505
JVASP-14332,4,Mn,54.4662961105306,40.715,44.29849923040575,3.5834992304057494,True,True,1.088014226462133
JVASP-14332,5,Mn,54.4662961105306,40.715,44.29849923040575,3.5834992304057494,True,True,1.088014226462133
JVASP-14332,6,As,42.16128565402151,31.478,34.2626075170119,2.7846075170118993,True,True,1.0884620216345353
JVASP-14332,7,As,42.16128565402151,31.478,34.2626075170119,2.7846075170118993,True,True,1.0884620216345353
JVASP-14342,0,Cl,59.64193364292163,48.48233333333333,48.48233333333333,0.0,False,False,1.0
JVASP-14342,1,Cl,59.64193364292163,48.48233333333333,48.48233333333333,0.0,False,False,1.0
JVASP-14342,2,Te,383.7390193877431,222.138,313.3022236859934,91.16422368599339,True,True,1.4103945461199496
JVASP-14342,3,Te,383.7390193877431,222.138,313.3022236859934,91.16422368599339,True,True,1.4103945461199496
JVASP-14342,4,Te,383.7390193877431,222.138,313.3022236859934,91.16422368599339,True,True,1.4103945461199496
JVASP-14342,5,Te,383.7390193877431,222.138,313.3022236859934,91.16422368599339,True,True,1.4103945461199496
JVASP-14342,6,Au,437.53635169891885,350.677,350.677,0.0,False,False,1.0
JVASP-14342,7,Au,437.53635169891885,350.677,350.677,0.0,False,False,1.0
JVASP-14344,0,S,59.09145461062877,42.423,43.18918123110514,0.7661812311051364,True,True,1.0180605150768482
JVASP-14344,1,S,59.09145461062877,42.423,43.18918123110514,0.7661812311051364,True,True,1.0180605150768482
JVASP-14344,2,S,41.859382699700674,34.052,34.148684916904166,0.09668491690416658,True,True,1.0028393315195632
JVASP-14344,3,S,41.859382699700674,34.052,34.148684916904166,0.09668491690416658,True,True,1.0028393315195632
JVASP-14344,4,Cr,46.99672370140994,27.888333333333335,34.63150792435037,6.743174591017038,True,True,1.2417919533024695
JVASP-14344,5,Cr,46.99672370140994,27.888333333333335,34.63150792435037,6.743174591017038,True,True,1.2417919533024695
JVASP-14344,6,Ni,12.170354473062812,8.527,9.154430454148075,0.627430454148076,True,True,1.073581617702366
JVASP-14384,0,U,175.469197724273,143.27,143.27,0.0,False,False,1.0
JVASP-14384,1,U,175.469197724273,143.27,143.27,0.0,False,False,1.0
